t (s);sp (cm)
647,2211826;15
647,2800136;15
647,3452351;15
647,4182566;15
647,500981;15
647,5960469;15
647,7072369;15
647,8401964;15
648;15
648,0452136;15
648,0904272;15
648,1456772;15
648,2057044;15
648,2725084;15
648,3474602;15
648,4326202;15
648,5308297;15
648,6462023;15
648,7849359;15
648,9568446;15
649;15
649,0379892;15
649,0759785;15
649,1221642;15
649,171688;15
649,2258685;15
649,2854828;15
649,3516532;15
649,4258446;15
649,5100412;15
649,6070055;15
649,7207176;15
649,8571528;15
650;15
650,044125;15
650,0882499;15
650,1424401;15
650,2011857;15
650,2664354;15
650,3394698;15
650,4222146;15
650,5173057;15
650,6285294;15
650,7615352;15
650,9251684;15
651;15
651,036344;15
651,072688;15
651,1190299;15
651,1684901;15
651,2226269;15
651,2821846;15
651,348287;15
651,4223943;15
651,5064851;15
651,6033126;15
651,7168427;15
651,8530263;15
652;15
652,0454391;15
652,0908783;15
652,1467342;15
652,2074301;15
652,2750572;15
652,3510258;15
652,4374719;15
652,5373491;15
652,6549528;15
652,7967875;15
652,9732134;15
653;15
653,0468684;15
653,0937369;15
653,1484711;15
653,2082321;15
653,2746589;15
653,3491537;15
653,4337353;15
653,5311967;15
653,6455711;15
653,7829222;15
653,9528251;15
654;15
654,0383948;15
654,0767895;15
654,1240441;15
654,1747299;15
654,2302967;15
654,2915688;15
654,359755;15
654,4364412;15
654,5237919;15
654,6248463;15
654,7440298;15
654,8880691;15
655;15
655,0439942;15
655,0879884;15
655,1427639;15
655,2020969;15
655,2680763;15
655,3420069;15
655,4258796;15
655,5224246;15
655,635579;15
655,771244;15
655,938708;15
656;15
656,0366817;15
656,0733634;15
656,120205;15
656,1702264;15
656,2250298;15
656,285384;15
656,3524537;15
656,4277562;15
656,5133552;15
656,6121342;15
656,7282676;15
656,868057;15
657;15
657,0455849;15
657,0911697;15
657,147581;15
657,2088797;15
657,2772522;15
657,3541431;15
657,4417585;15
657,5431566;15
657,6628023;15
657,8074881;15
658;15
658,0383369;15
658,0766738;15
658,123778;15
658,1743002;15
658,2296714;15
658,2907093;15
658,3586102;15
658,4349424;15
658,5218444;15
658,6223151;15
658,7407145;15
658,8836589;15
659;15
659,0444022;15
659,0888043;15
659,1440036;15
659,203844;15
659,27044;15
659,3451315;15
659,4299637;15
659,5277487;15
659,6425548;15
659,7805033;15
659,9512724;15
660;15
660,0443608;15
660,0887216;15
660,1439711;15
660,2038569;15
660,2705104;15
660,3452727;15
660,4301941;15
660,5280946;15
660,6430547;15
660,7812167;15
660,9522954;15
661;15
661,0392263;15
661,0784525;15
661,126854;15
661,1788447;15
661,2359664;15
661,2991063;15
661,3695745;15
661,4491007;15
661,5400658;15
661,6458457;15
661,7714135;15
661,9244356;15
662;15
662,0427938;15
662,0855875;15
662,1397097;15
662,1981698;15
662,2631039;15
662,335745;15
662,4179967;15
662,5124534;15
662,6228366;15
662,7546883;15
662,9166649;15
663;15
663,0389993;15
663,0779987;15
663,127717;15
663,181036;15
663,2397715;15
663,3048547;15
663,3777097;15
663,4602243;15
663,5550201;15
663,6658524;15
663,7983203;15
663,9611812;15
664;15
664,0539326;15
664,1078653;15
664,1738859;15
664,246774;15
664,3295357;15
664,4246072;15
664,5358147;15
664,6687956;15
664,8323938;15
665;15
665,0511741;15
665,1023481;15
665,1681579;15
665,2402763;15
665,3221626;15
665,4160904;15
665,5257877;15
665,6566953;15
665,8173208;15
666;15
666,0492353;15
666,0984707;15
666,1612711;15
666,2298773;15
666,307335;15
666,3956167;15
666,4978949;15
666,6187227;15
666,7650653;15
666,948102;15
667;15
667,0496826;15
667,0993652;15
667,1622169;15
667,2309608;15
667,3085772;15
667,3970629;15
667,4996068;15
667,6207929;15
667,7676381;15
667,9514153;15
668;15
668,0456652;15
668,0913305;15
668,1482739;15
668,2101402;15
668,2792177;15
668,3569822;15
668,4457078;15
668,5485537;15
668,6701499;15
668,8175702;15
669;15
669,0556233;15
669,1112466;15
669,1814158;15
669,2590093;15
669,3478144;15
669,450699;15
669,5723637;15
669,7198756;15
669,9046376;15
670;15
670,0566209;15
670,1132418;15
670,189442;15
670,2735679;15
670,370986;15
670,4851723;15
670,622299;15
670,7918654;15
671;15
671,2945644;15
671,6925625;15
672;15
672,0566757;15
672,1133513;15
672,1895623;15
672,2737121;15
672,3711591;15
672,4853843;15
672,6225647;15
672,7922089;15
673;15
673,0672826;15
673,1345651;15
673,2232942;15
673,3232522;15
673,4416721;15
673,5844432;15
673,7623054;15
674;15
674,3111409;15
674,7201739;15
675;15
675,0571374;15
675,1142748;15
675,1905348;15
675,2748422;15
675,3724738;15
675,4869495;15
675,6244753;15
675,7946204;15
676;15
676,2965869;15
676,6964724;15
677;15
677,0567308;15
677,1134616;15
677,1896752;15
677,2738405;15
677,371305;15
677,4855541;15
677,6227675;15
677,7924596;15
678;15
678,0539969;15
678,1079939;15
678,1780237;15
678,2551264;15
678,3433674;15
678,445503;15
678,5661609;15
678,7122588;15
678,8949375;15
679;15
679,0473263;15
679,0946527;15
679,1573452;15
679,2254803;15
679,30241;15
679,3900104;15
679,4914029;15
679,6110377;15
679,7557092;15
679,936289;15
680;15
680,057815;15
680,11563;15
680,1919164;15
680,2764082;15
680,3742474;15
680,4890071;15
680,6269243;15
680,7976374;15
681;15
681,0584209;15
681,1168418;15
681,1931806;15
681,2778676;15
681,3759332;15
681,4910011;15
681,6293436;15
681,8006741;15
682;15
682,0468334;15
682,0936668;15
682,1540512;15
682,2197002;15
682,2934903;15
682,3771367;15
682,4733999;15
682,5861772;15
682,7213224;15
682,8880361;15
683;15
683,0506575;15
683,101315;15
683,1670965;15
683,2390834;15
683,3208218;15
683,4145562;15
683,5239986;15
683,654557;15
683,814683;15
684;15
684,0460602;15
684,0921205;15
684,1505817;15
684,2140947;15
684,2852202;15
684,365532;15
684,4575085;15
684,5646161;15
684,6919904;15
684,8475753;15
685;15
685,0593654;15
685,1187308;15
685,1950799;15
685,279997;15
685,3783157;15
685,4661978;15
685,4661978;15
685,581614;15
685,7471447;15
685,9487623;15
686;15
686,0479387;15
686,0958775;15
686,1562787;15
686,2221452;15
686,2679911;15
686,2679911;15
686,3420172;15
686,4340326;15
686,5393698;15
686,6648046;15
686,8174981;15
687;15
687,0497388;15
687,0994776;15
687,1622391;15
687,1636628;15
687,1636628;15
687,2323232;15
687,310052;15
687,3986384;15
687,5013232;15
687,6226969;15
687,7698061;15
687,9539722;15
688;15
688,0504276;15
688,1008553;15
688,1167597;15
688,1167597;15
688,1795525;15
688,250601;15
688,3306726;15
688,4223705;15
688,5291053;15
688,6559734;15
688,8108388;15
689;15
689,0451238;15
689,0902476;15
689,1457663;15
689,1457663;15
689,2025191;15
689,2713261;15
689,3477247;15
689,4349132;15
689,5357128;15
689,6545647;15
689,7981377;15
689,9771077;15
690;15
690,0523651;15
690,0523651;15
690,1090173;15
690,1745598;15
690,2474869;15
690,3301826;15
690,4251929;15
690,5363136;15
690,6691767;15
690,8326053;15
691;15
691,0456354;15
691,0912708;15
691,0965459;15
691,0965459;15
691,1548146;15
691,2187244;15
691,2902358;15
691,3710481;15
691,463662;15
691,5716101;15
691,7001299;15
691,8573448;15
692;15
692,0258696;15
692,0258696;15
692,0772241;15
692,1395677;15
692,2080953;15
692,2853724;15
692,3734406;15
692,4754371;15
692,595886;15
692,7416972;15
692,9239519;15
693;15
693,0408724;15
693,0817448;15
693,1205014;15
693,1205014;15
693,174373;15
693,2369322;15
693,3061625;15
693,384238;15
693,4733357;15
693,576673;15
693,6989313;15
693,8472827;15
694;15
694,0479468;15
694,0664423;15
694,0664423;15
694,1143891;15
694,1767999;15
694,2447588;15
694,3214403;15
694,4087317;15
694,5097206;15
694,6288132;15
694,7727263;15
694,9521935;15
695;15
695,0183023;15
695,0183023;15
695,0705476;15
695,1317874;15
695,1993213;15
695,2753033;15
695,3617417;15
695,4616142;15
695,5792104;15
695,721035;15
695,8974459;15
696;15
696,0443243;15
696,0753277;15
696,0753277;15
696,119652;15
696,1813492;15
696,2478995;15
696,3229223;15
696,4080997;15
696,506347;15
696,6217664;15
696,7605659;15
696,93257;15
697;15
697,0457802;15
697,0615289;15
697,0615289;15
697,1073091;15
697,1690903;15
697,2359949;15
697,3114149;15
697,3971015;15
697,496007;15
697,6123065;15
697,7523275;15
697,9261081;15
698;15
698,0412167;15
698,0824333;15
698,1288385;15
698,1288385;15
698,1825304;15
698,2459102;15
698,3159719;15
698,3951147;15
698,4855658;15
698,5906767;15
698,7153351;15
698,8670711;15
699;15
699,0388098;15
699,0388098;15
699,0902547;15
699,1538856;15
699,2237796;15
699,3027968;15
699,3930712;15
699,497954;15
699,6223024;15
699,7736004;15
699,9639646;15
700;15
700,0497035;15
700,0882259;15
700,0882259;15
700,1379294;15
700,2027407;15
700,2735303;15
700,3537662;15
700,4455768;15
700,5524818;15
700,679576;15
700,8347642;15
701;15
701,0490315;15
701,0788983;15
701,0788983;15
701,1279299;15
701,1938885;15
701,2657383;15
701,3473685;15
701,4409512;15
701,550196;15
701,6804833;15
701,8402217;15
702;15
702,0508709;15
702,0638769;15
702,0638769;15
702,1147478;15
702,1815408;15
702,2546235;15
702,3377694;15
702,4333069;15
702,5451391;15
702,6789773;15
702,8438091;15
703;15
703,0419811;15
703,0839622;15
703,1374902;15
703,1952047;15
703,2022701;15
703,2022701;15
703,2663069;15
703,3388635;15
703,4208234;15
703,5149429;15
703,6248712;15
703,7561014;15
703,9171868;15
704;15
704,0502565;15
704,1005129;15
704,1370983;15
704,1370983;15
704,2019897;15
704,2783609;15
704,3645937;15
704,4643487;15
704,5817509;15
704,7233155;15
704,8993435;15
705;15
705,0439994;15
705,0879987;15
705,1455188;15
705,207699;15
705,2772208;15
705,2930388;15
705,2930388;15
705,3713453;15
705,4636398;15
705,570511;15
705,6977337;15
705,8530514;15
706;15
706,0469665;15
706,093933;15
706,1534117;15
706,2181429;15
706,29077;15
706,3729611;15
706,4673485;15
706,5776382;15
706,7093619;15
706,8711551;15
707;15
707,0449786;15
707,0899571;15
707,1474257;15
707,2097205;15
707,2793546;15
707,3578057;15
707,4474065;15
707,5513964;15
707,6745382;15
707,8241332;15
708;15
708,0491479;15
708,0982959;15
708,1600229;15
708,2274934;15
708,3035086;15
708,3899679;15
708,4898721;15
708,6075096;15
708,7493921;15
708,9258875;15
709;15
709,0644411;15
709,1288822;15
709,2156572;15
709,312793;15
709,4274891;15
709,5650761;15
709,7353889;15
709,9543747;15
710;15
710,0478761;15
710,0957522;15
710,1551082;15
710,2198734;15
710,2925124;15
710,374724;15
710,4691367;15
710,5794599;15
710,7112298;15
710,873089;15
711;15
711,0531119;15
711,1062237;15
711,1747989;15
711,2501965;15
711,3362502;15
711,4355476;15
711,5523919;15
711,6931645;15
711,868042;15
712;15
712,0439697;15
712,0879394;15
712,1451162;15
712,2069361;15
712,2760083;15
712,3537573;15
712,4424648;15
712,5452868;15
712,6668509;15
712,8142259;15
713;15
713,0544514;15
713,1089029;15
713,1774685;15
713,2531338;15
713,339474;15
713,4391543;15
713,5565086;15
713,6979919;15
713,8739059;15
714;15
714,0468512;15
714,0937024;15
714,1549777;15
714,2215549;15
714,29652;15
714,3816417;15
714,4798131;15
714,5951322;15
714,7337923;15
714,9055941;15
715;15
715,043856;15
715,0877121;15
715,1447211;15
715,2063479;15
715,2751825;15
715,3526365;15
715,440969;15
715,5433015;15
715,6642054;15
715,8106538;15
716;15
716,2379145;15
716,5646116;15
717;15
717,0539434;15
717,1078869;15
717,181992;15
717,2633294;15
717,3571699;15
717,4666091;15
717,5972011;15
717,7573634;15
717,9609866;15
718;15
718,0526396;15
718,1052793;15
718,1696507;15
718,2405518;15
718,3208112;15
718,4126749;15
718,5196446;15
718,6468282;15
718,802143;15
719;15
719,0536743;15
719,1073485;15
719,1755733;15
719,2507207;15
719,3364224;15
719,4352711;15
719,5515129;15
719,6914488;15
719,8651071;15
720;15
720,0519104;15
720,1038208;15
720,1718545;15
720,24644;15
720,3314911;15
720,4294848;15
720,5445874;15
720,6829417;15
720,8543013;15
721;15
721,0649311;15
721,1298622;15
721,2159809;15
721,3125559;15
721,4264326;15
721,5629074;15
721,7316023;15
721,9481236;15
722;15
722,0667709;15
722,1335418;15
722,2198456;15
722,3171028;15
722,4317865;15
722,5694044;15
722,7397465;15
722,9587829;15
723;15
723,0688528;15
723,1377056;15
723,2242206;15
723,3222559;15
723,4378604;15
723,5767861;15
723,7490162;15
723,970942;15
724;15
724,0715071;15
724,1430142;15
724,2298043;15
724,3288456;15
724,4456413;15
724,5862636;15
724,7609494;15
725;15
725,0651749;15
725,1303499;15
725,2164263;15
725,3130212;15
725,4269067;15
725,5633984;15
725,7321164;15
725,9486733;15
726;15
726,2566334;15
726,7013376;15
727;15
727,3899313;15
727,8093949;15
728;15
728,065904;15
728,131808;15
728,2179688;15
728,3148452;15
728,4290662;15
728,5660321;15
728,7354331;15
728,9530324;15
729;15
729,0676712;15
729,1353424;15
729,2216953;15
729,3192436;15
729,4342624;15
729,5723589;15
729,7433904;15
729,9634815;15
730;15
730,0698202;15
730,1396404;15
730,2262296;15
730,3246029;15
730,4406019;15
730,5800905;15
730,7531341;15
730,9763072;15
731;15
731,0727929;15
731,1455858;15
731,232518;15
731,3320593;15
731,449449;15
731,5909188;15
731,766834;15
732;15
732,0650545;15
732,1301089;15
732,2162073;15
732,3127935;15
732,4266762;15
732,5631615;15
732,7318711;15
732,948415;15
733;15
733,0668255;15
733,1336509;15
733,2199608;15
733,3172387;15
733,4319471;15
733,5696002;15
733,7399928;15
733,9591064;15
734;15
734,0499923;15
734,0999847;15
734,1612639;15
734,2284225;15
734,3040111;15
734,3899383;15
734,4891502;15
734,6058608;15
734,7464529;15
734,9210656;15
735;15
735,3351559;15
735,6713199;15
736;15
736,056178;15
736,1123561;15
736,1865836;15
736,2685487;15
736,3631024;15
736,4735059;15
736,6054143;15
736,7674633;15
736,9739306;15
737;15
737,0723579;15
737,1447159;15
737,2317726;15
737,3313297;15
737,4487761;15
737,590315;15
737,7663342;15
738;15
738,0651776;15
738,1303552;15
738,2166383;15
738,3134517;15
738,427641;15
738,5645488;15
738,7338703;15
738,9513466;15
739;15
739,0489541;15
739,0979083;15
739,1592164;15
739,2262138;15
739,3016358;15
739,3873462;15
739,4862782;15
739,602614;15
739,7426853;15
739,9165392;15
740;15
740,0450373;15
740,0900747;15
740,1489609;15
740,2127358;15
740,2842241;15
740,3649819;15
740,4575312;15
740,5653928;15
740,693795;15
740,8508423;15
741;15
741,2716681;15
741,6101793;15
742;15
742,3844812;15
742,6983135;15
742,9677356;15
743;15
743,0710899;15
743,1421798;15
743,2293136;15
743,3286101;15
743,4457948;15
743,5869448;15
743,7624045;15
744;15
744,0443517;15
744,0887034;15
744,145834;15
744,207671;15
744,2767527;15
744,3545154;15
744,4432401;15
744,5460846;15
744,6676789;15
744,8150965;15
745;15
745,0544741;15
745,1089482;15
745,1775536;15
745,2532652;15
745,3396649;15
745,4394221;15
745,5568796;15
745,6985066;15
745,8746304;15
746;15
746,0469279;15
746,0938558;15
746,155261;15
746,2219871;15
746,2971383;15
746,3824945;15
746,4809699;15
746,5966948;15
746,735918;15
746,9085378;15
747;15
747,3264675;15
747,6667113;15
748;15
748,0490152;15
748,0980305;15
748,1624573;15
748,2327138;15
748,3122926;15
748,403262;15
748,5090616;15
748,6346525;15
748,7877085;15
748,9806865;15
749;15
749,0648623;15
749,1297247;15
749,2052631;15
749,2906;15
749,3891581;15
749,5049675;15
749,6443152;15
749,8171136;15
750;15
750,0526395;15
750,105279;15
750,1738988;15
750,2492453;15
750,3352544;15
750,4344897;15
750,5512517;15
750,6919098;15
750,8666204;15
751;15
751,0493312;15
751,0986625;15
751,1632164;15
751,2336662;15
751,3134805;15
751,4047517;15
751,5109475;15
751,6370769;15
751,7908959;15
752;15
752,0588692;15
752,1177384;15
752,1928225;15
752,2762953;15
752,3727092;15
752,485598;15
752,6209214;15
752,7878844;15
753;15
753,0503343;15
753,1006686;15
753,1653694;15
753,2361668;15
753,3163867;15
753,4081821;15
753,5150658;15
753,6421314;15
753,7972789;15
754;15
754,0587839;15
754,1175679;15
754,1927195;15
754,2762438;15
754,3727313;15
754,4857162;15
754,6211727;15
754,7883276;15
755;15
755,0503684;15
755,1007368;15
755,1655046;15
755,2363784;15
755,3166952;15
755,4086142;15
755,5156607;15
755,6429478;15
755,79841;15
756;15
756,0588091;15
756,1176183;15
756,192846;15
756,276456;15
756,3730565;15
756,4861912;15
756,6218545;15
756,789308;15
757;15
757,0533711;15
757,1067422;15
757,1756657;15
757,2514811;15
757,3380677;15
757,4380557;15
757,5558256;15
757,6978868;15
757,8746453;15
758;15
758,0650493;15
758,1300986;15
758,2172592;15
758,3149621;15
758,4304024;15
758,5690228;15
758,7408345;15
758,9621107;15
759;15
759,0613112;15
759,1226225;15
759,1981616;15
759,2826753;15
759,3803399;15
759,4949155;15
759,6325643;15
759,8028925;15
760;15
760,0531348;15
760,1062695;15
760,1752377;15
760,2510506;15
760,3376451;15
760,437641;15
760,5554219;15
760,6974984;15
760,8742793;15
761;15
761,0522762;15
761,1045524;15
761,173478;15
761,2490681;15
761,335412;15
761,4350758;15
761,5524133;15
761,6938717;15
761,8697498;15
762;15
762,052395;15
762,10479;15
762,1737573;15
762,2494156;15
762,3358429;15
762,4356155;15
762,5530987;15
762,69476;15
762,8709345;15
763;15
763,0652518;15
763,1305035;15
763,2178475;15
763,3157973;15
763,4315668;15
763,5706433;15
763,7431181;15
763,9654087;15
764;15
764,1729563;15
764,6376552;15
765;15
765,0554081;15
765,1108163;15
765,1859313;15
765,2686487;15
765,3642495;15
765,4760211;15
765,6098151;15
765,7745709;15
766;15
766,0583356;15
766,1166712;15
766,1920865;15
766,2757851;15
766,3725313;15
766,4858522;15
766,6217746;15
766,7896017;15
767;15
767,058019;15
767,1160381;15
767,1914456;15
767,2750635;15
767,3717199;15
767,484918;15
767,6206718;15
767,788255;15
768;15
768,0580632;15
768,1161265;15
768,19156;15
768,2752153;15
768,3719191;15
768,4851805;15
768,6210217;15
768,7887311;15
769;15
769,0666956;15
769,1333912;15
769,2210106;15
769,3196381;15
769,4362401;15
769,5764921;15
769,7506714;15
769,9755757;15
770;15
770,0737605;15
770,1475211;15
770,2359358;15
770,337335;15
770,4572403;15
770,602215;15
770,7832656;15
771;15
771,0654984;15
771,1309968;15
771,2184872;15
771,3166571;15
771,4327149;15
771,5721926;15
771,7452506;15
771,9684341;15
772;15
772,0720583;15
772,1441166;15
772,2323491;15
772,3330848;15
772,4522019;15
772,5960448;15
772,7754442;15
773;15
773,0657142;15
773,1314284;15
773,2189645;15
773,3172405;15
773,4334294;15
773,5730919;15
773,7464181;15
773,9700126;15
774;15
774,1499368;15
774,6199341;15
775;15
775,064454;15
775,128908;15
775,2163107;15
775,3141091;15
775,4297301;15
775,5685858;15
775,7407446;15
775,9625498;15
776;15
776,1872512;15
776,6494516;15
777;15
777,3902552;15
777,7464305;15
778;15
778,0669305;15
778,133861;15
778,221555;15
778,3203245;15
778,4371065;15
778,5776112;15
778,752158;15
779;15
779,0663234;15
779,1326467;15
779,2202793;15
779,3188204;15
779,4353316;15
779,5754505;15
779,7494382;15
779,9740478;15
780;15
780,0734126;15
780,1468253;15
780,2352352;15
780,3365333;15
780,456326;15
780,6011364;15
780,781948;15
781;15
781,3225599;15
781,7519343;15
782;15
782,3315874;15
782,754903;15
783;15
783,0654947;15
783,1309894;15
783,2185011;15
783,3166925;15
783,4327805;15
783,5722999;15
783,7454186;15
783,9686951;15
784;15
784,0721186;15
784,1442372;15
784,2324765;15
784,3332361;15
784,4523815;15
784,5962651;15
784,7757237;15
785;15
785,0571815;15
785,114363;15
785,1897239;15
785,2731015;15
785,3694845;15
785,4823104;15
785,617553;15
785,7843975;15
786;15
786,2860966;15
786,6746021;15
787;15
787,3671645;15
787,7337143;15
788;15
788,0663359;15
788,1326718;15
788,2202254;15
788,3186866;15
788,435085;15
788,575049;15
788,7488105;15
788,9730736;15
789;15
789,0731129;15
789,1462258;15
789,2345263;15
789,3356244;15
789,4551618;15
789,5996113;15
789,7798942;15
790;15
790,0655494;15
790,1310987;15
790,2185414;15
790,3166747;15
790,4326771;15
790,57208;15
790,7450284;15
790,9680445;15
791;15
791,0719063;15
791,1438125;15
791,2319517;15
791,3325457;15
791,4514771;15
791,5950593;15
791,774077;15
792;15
792,0656816;15
792,1313632;15
792,2187947;15
792,3169518;15
792,4329769;15
792,5724137;15
792,7454108;15
792,9685016;15
793;15
793,0626671;15
793,1253342;15
793,2011416;15
793,286254;15
793,3846403;15
793,5001915;15
793,639189;15
793,8114757;15
794;15
794,3053896;15
794,7089748;15
795;15
795,0645932;15
795,1291863;15
795,216458;15
795,3141559;15
795,4296254;15
795,5682761;15
795,7401353;15
795,9614827;15
796;15
796,0612782;15
796,1225564;15
796,1981968;15
796,2828102;15
796,3806099;15
796,4953642;15
796,6332609;15
796,8039483;15
797;15
797,0576274;15
797,1152547;15
797,1905244;15
797,2739082;15
797,3702741;15
797,4830832;15
797,618301;15
797,7851103;15
798;15
798,0666652;15
798,1333303;15
798,220765;15
798,3191891;15
798,4355093;15
798,5753728;15
798,7489853;15
798,973021;15
799;15
799,0729693;15
799,1459386;15
799,2340648;15
799,3349364;15
799,4541687;15
799,5981918;15
799,7778491;15
800;15
800,3187325;15
800,743063;15
801;15
801,0565387;15
801,1130773;15
801,188198;15
801,2711779;15
801,3670656;15
801,4792299;15
801,6135614;15
801,7790921;15
802;15
802,0581332;15
802,1162664;15
802,1915142;15
802,2749907;15
802,3714514;15
802,4843926;15
802,6197909;15
802,7868611;15
803;15
803,0665677;15
803,1331354;15
803,220478;15
803,3187788;15
803,4349342;15
803,574569;15
803,7478486;15
803,9713743;15
804;15
804,1431284;15
804,6137835;15
805;15
805,056103;15
805,1122059;15
805,1872234;15
805,2699966;15
805,3656328;15
805,4774599;15
805,6113281;15
805,7761912;15
806;15
806,0668097;15
806,1336194;15
806,2209469;15
806,3192966;15
806,4355012;15
806,5752089;15
806,7485929;15
806,9722792;15
807;15
807,0632743;15
807,1265485;15
807,2022153;15
807,2873195;15
807,3856593;15
807,5011571;15
807,640078;15
807,8122543;15
808;15
808,0658758;15
808,1317516;15
808,2189528;15
808,316919;15
808,432662;15
808,5717153;15
808,7441519;15
808,9663857;15
809;15
809,0713112;15
809,1426225;15
809,2304275;15
809,3305018;15
809,4487546;15
809,5913847;15
809,7690099;15
810;15
810,0656368;15
810,1312736;15
810,2184305;15
810,3162862;15
810,4318937;15
810,5707558;15
810,7429156;15
810,9647255;15
811;15
811,0569178;15
811,1138356;15
811,1830118;15
811,2598344;15
811,3475683;15
811,4490761;15
811,5688805;15
811,7137852;15
811,8947088;15
812;15
812,0644153;15
812,1288307;15
812,215795;15
812,3131229;15
812,4280893;15
812,5660461;15
812,7368967;15
812,9567032;15
813;15
813,0691609;15
813,1383218;15
813,2257985;15
813,3249393;15
813,4420614;15
813,583083;15
813,7583691;15
814;15
814,3037165;15
814,7019835;15
815;15
815,0643141;15
815,1286282;15
815,2155721;15
815,3128516;15
815,4277583;15
815,5656313;15
815,7363607;15
815,9559818;15
816;15
816,0690159;15
816,1380319;15
816,2254953;15
816,3245829;15
816,4416421;15
816,582574;15
816,7577299;15
817;15
817,3032651;15
817,7005885;15
818;15
818,0515964;15
818,1031929;15
818,1718511;15
818,2470224;15
818,3328511;15
818,4318438;15
818,5482833;15
818,6884924;15
818,862549;15
819;15
819,3203965;15
819,698346;15
820;15
820,0647313;15
820,1294626;15
820,2163894;15
820,3137618;15
820,4287656;15
820,5667802;15
820,7377127;15
820,957645;15
821;15
821,0693107;15
821,1386214;15
821,2260595;15
821,3251996;15
821,4423087;15
821,5833157;15
821,7585793;15
822;15
822,303695;15
822,7020839;15
823;15
823,0642709;15
823,1285418;15
823,2154231;15
823,3126253;15
823,4274277;15
823,5651566;15
823,7356769;15
823,9549788;15
824;15
824,2251059;15
824,678414;15
825;15
825,4038717;15
825,7163727;15
826;15
826,0640996;15
826,1281992;15
826,2150431;15
826,3121607;15
826,4268582;15
826,5644399;15
826,7347474;15
826,9537242;15
827;15
827,2313789;15
827,6834509;15
828;15
828,4027886;15
828,7197606;15
829;15
829,0640791;15
829,1281583;15
829,2150032;15
829,3121164;15
829,4268095;15
829,5643846;15
829,7346827;15
829,9536451;15
830;15
830,2317746;15
830,6837825;15
831;15
831,4026875;15
831,7199665;15
832;15
832,064078;15
832,128156;15
832,2150008;15
832,3121136;15
832,4268061;15
832,5643805;15
832,7346775;15
832,9536382;15
833;15
833,0684875;15
833,1369749;15
833,2243068;15
833,3231121;15
833,4398194;15
833,5802549;15
833,7546893;15
834;15
834,3008572;15
834,6933121;15
835;15
835,3528884;15
835,7296303;15
836;15
836,0656436;15
836,1312871;15
836,2183147;15
836,3160361;15
836,4314553;15
836,570059;15
836,7418425;15
836,9630771;15
837;15
837,0704717;15
837,1409433;15
837,2285224;15
837,328127;15
837,4457915;15
837,5875902;15
837,7640036;15
838;15
838,0656944;15
838,1313889;15
838,2184413;15
838,3162024;15
838,4316732;15
838,5703488;15
838,7422365;15
838,9636306;15
839;15
839,0705806;15
839,1411613;15
839,2287378;15
839,3283694;15
839,4460626;15
839,5879034;15
839,7643776;15
840;15
840,0656756;15
840,1313512;15
840,2183869;15
840,3161255;15
840,4315662;15
840,5702001;15
840,7420273;15
840,9633288;15
841;15
841,1833558;15
841,6448668;15
842;15
842,0549427;15
842,1098853;15
842,1846499;15
842,266897;15
842,3618957;15
842,4728688;15
842,6055648;15
842,7687421;15
842,9769148;15
843;15
843,0737271;15
843,1474541;15
843,2354255;15
843,3363387;15
843,4555668;15
843,5996013;15
843,7792695;15
844;15
844,3190309;15
844,7440191;15
845;15
845,3348066;15
845,7540455;15
846;15
846,0652509;15
846,1305018;15
846,217545;15
846,3151781;15
846,4305051;15
846,568974;15
846,740564;15
846,9615019;15
847;15
847,1924907;15
847,652314;15
848;15
848,0629466;15
848,1258932;15
848,212696;15
848,3094651;15
848,4237661;15
848,5607811;15
848,7302731;15
848,9480037;15
849;15
849,2599817;15
849,7070964;15
850;15
850,0631597;15
850,1263194;15
850,2131612;15
850,3100277;15
850,424448;15
850,5616306;15
850,7313647;15
850,9494647;15
851;15
851,0677615;15
851,1355229;15
851,2228872;15
851,3215315;15
851,4380718;15
851,5782618;15
851,7523429;15
851,9770996;15
852;15
852,1145019;15
852,5913371;15
852,9107922;15
853;15
853,4000516;15
853,7149077;15
854;15
854,0642262;15
854,1284523;15
854,2154394;15
854,3127408;15
854,4276852;15
854,5656078;15
854,7364101;15
854,9561422;15
855;15
855,2192888;15
855,6740365;15
856;15
856,0545797;15
856,1091594;15
856,1839886;15
856,2662212;15
856,3612207;15
856,4721903;15
856,6048827;15
856,7680545;15
856,976219;15
857;15
857,1189048;15
857,5563323;15
857,8820879;15
858;15
858,3970385;15
858,7330306;15
859;15
859,3575263;15
859,7877169;15
860;15
860,0659424;15
860,1318848;15
860,2191034;15
860,3171058;15
860,432894;15
860,5720109;15
860,7445397;15
860,9669146;15
861;15
861,0714511;15
861,1429023;15
861,2307482;15
861,3309042;15
861,4492599;15
861,5920354;15
861,7698726;15
862;15
862,3124576;15
862,7270252;15
863;15
863,3410617;15
863,7478844;15
864;15
864,0655061;15
864,1310122;15
864,2182103;15
864,3160745;15
864,4317042;15
864,570594;15
864,7427951;15
864,9646677;15
865;15
865,1766613;15
865,640082;15
866;15
866,3816671;15
866,7217009;15
867;15
867,2898131;15
867,6393678;15
868;15
868,0638864;15
868,1277727;15
868,2148028;15
868,3120591;15
868,4269671;15
868,5648329;15
868,7355547;15
868,9551632;15
869;15
869,2241841;15
869,6782434;15
870;15
870,403926;15
870,716271;15
871;15
