363;0,000867779
364;0,000854092
365;0,001111757
366;0,000971803
367;0,000895838
368;0,000880782
369;0,000885915
370;0,000884546
371;0,000883178
372;0,001031001
373;0,000886257
374;0,000896523
375;0,001058376
376;0,000869832
377;0,000882493
378;0,000960853
379;0,000899602
380;0,000951957
381;0,000897549
382;0,00090542
383;0,000903709
384;0,00091021
385;0,000867437
386;0,000878729
387;0,000880782
388;0,000964617
389;0,000901313
390;0,001071379
391;0,000880098
392;0,000897207
393;0,000910552
394;0,000976252
395;0,001134341
396;0,000891048
397;0,001045373
398;0,000895154
399;0,000914316
400;0,000916027
401;0,001061456
402;0,000851012
403;0,000964617
404;0,000998152
405;0,000923213
406;0,000887284
407;0,000888653
408;0,000918423
409;0,000922529
410;0,000948877
411;0,000911921
412;0,000963933
413;0,000907815
414;0,001016972
415;0,000911237
416;0,000887968
417;0,000938611
418;0,000892417
419;0,000900629
420;0,000865384
421;0,000845195
422;0,000996098
423;0,000862304
424;0,000861278
425;0,00088831
426;0,000910895
427;0,000917738
428;0,000973514
429;0,000889679
430;0,000904051
431;0,000897549
432;0,000919107
433;0,000927319
434;0,000911921
435;0,000913974
436;0,001119969
437;0,00095093
438;0,000869832
439;0,000887284
440;0,00091329
441;0,000911921
442;0,000904735
443;0,000901998
444;0,00089926
445;0,000898918
446;0,001009444
447;0,000891048
448;0,000974541
449;0,001103886
450;0,000960169
451;0,000840747
452;0,000859567
453;0,000868806
454;0,000855461
455;0,000854434
456;0,000914659
457;0,000871201
458;0,000954694
459;0,000959143
460;0,00088352
461;0,000859909
462;0,000917738
463;0,000861962
464;0,000930741
465;0,000849301
466;0,00086949
467;0,00085067
468;0,001144606
469;0,000921844
470;0,000964617
471;0,001432383
472;0,000956747
473;0,000880782
474;0,000885915
475;0,000909184
476;0,00088352
477;0,000878729
478;0,00088352
479;0,000893443
480;0,000887626
481;0,001434779
482;0,001106966
483;0,000908157
484;0,000865726
485;0,000979674
486;0,000861278
487;0,001286955
488;0,00088831
489;0,000870175
490;0,000873254
491;0,001000547
492;0,001028264
493;0,000881124
494;0,001111757
495;0,000894128
496;0,000879414
497;0,000891048
498;0,00091329
499;0,000879414
500;0,000884889
501;0,001621611
502;0,000892759
503;0,000892417
504;0,000921502
505;0,000892759
506;0,000924924
507;0,001118258
508;0,000886942
509;0,000851354
510;0,000851354
511;0,000878045
512;0,000893785
513;0,000915343
514;0,000884204
515;0,00090542
516;0,000898918
517;0,000896181
518;0,000885915
519;0,000904393
520;0,00090234
521;0,001471735
522;0,000904735
523;0,000926293
524;0,000885231
525;0,000893443
526;0,000909184
527;0,000886942
528;0,000959827
529;0,000868806
530;0,000861962
531;0,000874623
532;0,000895154
533;0,000868121
534;0,000892417
535;0,000889337
536;0,00090234
537;0,000911921
538;0,000969408
539;0,001074116
540;0,001121338
541;0,000915001
542;0,00087565
543;0,000896865
544;0,000883862
545;0,000909184
546;0,000898576
547;0,000897207
548;0,000881467
549;0,000841431
550;0,000840062
551;0,0008428
552;0,001156241
553;0,002145838
554;0,000884546
555;0,000906104
556;0,000886599
557;0,000885573
558;0,000882835
559;0,000890363
560;0,000903709
561;0,000898918
562;0,000928346
563;0,000887968
564;0,000894128
565;0,000908499
566;0,000893785
567;0,000904735
568;0,000932794
569;0,000851354
570;0,000948193
571;0,000870859
572;0,000935532
573;0,000922187
574;0,000901998
575;0,000940665
576;0,00088352
577;0,000986859
578;0,00097283
579;0,000915343
580;0,00092116
581;0,00090234
582;0,00088352
583;0,000899602
584;0,000898918
585;0,000917738
586;0,000919107
587;0,000885915
588;0,000904051
589;0,000866753
590;0,000865042
591;0,000967697
592;0,000895496
593;0,000850328
594;0,001040582
595;0,000909184
596;0,001044004
597;0,001143922
598;0,000955721
599;0,000852381
600;0,001037161
601;0,000972488
602;0,000904051
603;0,000899602
604;0,000903366
605;0,000897207
606;0,00091021
607;0,000960853
608;0,000917738
609;0,000922187
610;0,001051532
611;0,000884889
612;0,000920134
613;0,000892759
614;0,000883178
615;0,000847933
616;0,000906788
617;0,0008647
618;0,000898234
619;0,000883862
620;0,000890363
621;0,000974883
622;0,000887968
623;0,000987202
624;0,000897892
625;0,000887626
626;0,000911921
627;0,000877018
628;0,000885915
629;0,001097385
630;0,000882835
631;0,000885573
632;0,000910552
633;0,000859225
634;0,000895838
635;0,000885573
636;0,001001916
637;0,000854092
638;0,00089447
639;0,000927662
640;0,00089139
641;0,001152134
642;0,000914316
643;0,000899602
644;0,000960169
645;0,000880098
646;0,000923555
647;0,000892074
648;0,000934505
649;0,000881467
650;0,000906788
651;0,000877018
652;0,000841431
653;0,000884204
654;0,00086949
655;0,000871543
656;0,000903709
657;0,000872228
658;0,000896523
659;0,000886257
660;0,000906446
661;0,001422802
662;0,000892417
663;0,000896865
664;0,000897207
665;0,000943744
666;0,00094614
667;0,000930057
668;0,001064193
669;0,000899945
670;0,000919791
671;0,000898234
672;0,000906104
673;0,001078223
674;0,000882835
675;0,000951614
676;0,001060429
677;0,000866068
678;0,000957432
679;0,001034765
680;0,001013892
681;0,000923213
682;0,000896523
683;0,0009588
684;0,000903024
685;0,000947166
686;0,00089447
687;0,001085066
688;0,000977963
689;0,000904051
690;0,000893785
691;0,000896865
692;0,000890363
693;0,001044004
694;0,000906788
695;0,000919449
696;0,000901656
697;0,000891048
698;0,000848959
699;0,000993019
700;0,001187037
701;0,000944429
702;0,00088352
703;0,000914659
704;0,000915343
705;0,001165137
706;0,00089139
707;0,000932794
708;0,000910552
709;0,000896181
710;0,001140842
711;0,000924582
712;0,00109978
713;0,000890021
714;0,000887284
715;0,000900629
716;0,000908499
717;0,000898234
718;0,000905762
719;0,000919449
720;0,000888995
721;0,000906788
722;0,000889337
723;0,000985491
724;0,001065562
725;0,000898234
726;0,000906446
727;0,000907131
728;0,000918765
729;0,000909526
730;0,001032028
731;0,001050164
732;0,000843826
733;0,000917054
734;0,000930057
735;0,000915001
736;0,001102518
737;0,000892074
738;0,000899602
739;0,000867095
740;0,00089926
741;0,000927319
742;0,000917054
743;0,000899602
744;0,000903366
745;0,000892759
746;0,000930741
747;0,000904735
748;0,000904735
749;0,000894812
750;0,000907815
751;0,001013208
752;0,000916369
753;0,000923213
754;0,000925951
755;0,000887284
756;0,000930057
757;0,000928346
758;0,000877018
759;0,000863673
760;0,000887284
761;0,001057349
762;0,000880782
763;0,001006706
764;0,000908841
765;0,000895838
766;0,000886942
767;0,000922871
768;0,001008417
769;0,000903366
770;0,00092116
771;0,000924582
772;0,000934163
773;0,00090542
774;0,000922871
775;0,000957432
776;0,000900287
777;0,000895838
778;0,001920338
779;0,001007733
780;0,000867095
781;0,000907815
782;0,000977278
783;0,000904735
784;0,000871201
785;0,000926293
786;0,000892759
787;0,000901313
788;0,001037161
789;0,001098069
790;0,00097762
791;0,000921502
792;0,000896865
793;0,000871543
794;0,000845537
795;0,000890706
796;0,000871201
797;0,000865384
798;0,000906788
799;0,000988913
800;0,001032028
801;0,001107308
802;0,001115179
803;0,000901998
804;0,000915001
805;0,000898918
806;0,000886257
807;0,000890363
808;0,000906446
809;0,001100122
810;0,000976594
811;0,000953668
812;0,000924582
813;0,000886599
814;0,001012523
815;0,001015261
816;0,000893101
817;0,00083972
818;0,000860593
819;0,000883862
820;0,001143238
821;0,001130577
822;0,001014576
823;0,001124075
824;0,000958116
825;0,000857172
826;0,001015945
827;0,000923555
828;0,000858883
829;0,001025868
830;0,00115453
831;0,000895496
832;0,000923898
833;0,001073432
834;0,00112476
835;0,000879071
836;0,000917054
837;0,000847933
838;0,000872912
839;0,000926635
840;0,000899945
841;0,00115145
842;0,001050848
843;0,000958458
844;0,000899602
845;0,001022104
846;0,000953668
847;0,000995414
848;0,000914316
849;0,000873596
850;0,000911579
851;0,001426908
852;0,000943402
853;0,000885231
854;0,000945113
855;0,000915001
856;0,00089139
857;0,000832192
858;0,000835956
859;0,000885573
860;0,000887968
861;0,000867095
862;0,000877703
863;0,000966328
864;0,001019709
865;0,000969066
866;0,001096016
867;0,000931426
868;0,000897207
869;0,000907473
870;0,000887284
871;0,000886942
872;0,000882493
873;0,000979674
874;0,000906446
875;0,000911237
876;0,001012523
877;0,000893785
878;0,000898234
879;0,000939296
880;0,000881124
881;0,000889679
882;0,000928346
883;0,000863673
884;0,000905762
885;0,001497056
886;0,000991308
887;0,000846564
888;0,000888653
889;0,000886599
890;0,000890021
891;0,000910552
892;0,00088352
893;0,000912605
894;0,000887284
895;0,000911921
896;0,000938611
897;0,000907815
898;0,001034765
899;0,000888995
900;0,000892074
901;0,000884204
902;0,000864357
903;0,000878729
904;0,000886257
905;0,001017656
906;0,001028948
907;0,001160689
908;0,000907131
909;0,000900971
910;0,000897549
911;0,00104811
912;0,000947508
913;0,00087565
914;0,000877703
915;0,000908499
916;0,001045373
917;0,00089447
918;0,000921502
919;0,000886257
920;0,000950246
921;0,000895496
922;0,000903709
923;0,00089447
924;0,000930399
925;0,000936901
926;0,000876334
927;0,001020736
928;0,00087257
929;0,000870517
930;0,000867095
931;0,000922529
932;0,000923898
933;0,000990966
934;0,000884204
935;0,001039214
936;0,001095332
937;0,000906446
938;0,000889679
939;0,000961538
940;0,000981384
941;0,000901998
942;0,001063851
943;0,000926293
944;0,000921844
945;0,000852723
946;0,000865042
947;0,00088044
948;0,000903709
949;0,000884546
950;0,000907815
951;0,000908157
952;0,000922871
953;0,000901656
954;0,000899602
955;0,000890706
956;0,001109361
957;0,001177798
958;0,000941349
959;0,000891732
960;0,001039214
961;0,000912263
962;0,000895154
963;0,000895154
964;0,000952299
965;0,000993019
966;0,000860936
967;0,001028264
968;0,001346495
969;0,00104024
970;0,000901656
971;0,000912948
972;0,000916369
973;0,000930399
974;0,000896523
975;0,00097762
976;0,000895838
977;0,000896181
978;0,000917054
979;0,000900971
980;0,001131946
981;0,000916712
982;0,000874623
983;0,000911237
984;0,000903709
985;0,000969408
