t (s);u (mA)
482,944389;15,55399996
483;15,55398364
483,278055;15,55397234
483,7186673;15,55402066
484;15,55399212
484,3720806;15,55401863
484,7983625;15,55419536
485;15,55401872
485,2933892;15,55400298
485,6888089;15,55404554
486;15,2219712
486,0632193;15,36320475
486,1264386;15,43817425
486,2122078;15,4869934
486,3079661;15,50898154
486,4208375;15,51802979
486,5559037;15,52094992
486,72257;15,52139315
486,9360027;15,52094645
487;15,85283379
487,0645106;15,70934531
487,1290211;15,63406645
487,2149297;15,58618893
487,311173;15,56444518
487,4246203;15,55532921
487,5604992;15,55211828
487,7283333;15,55121518
487,9435437;15,55103237
488;15,55101577
488,2822813;15,55100523
488,7221612;15,55105623
489;15,55102431
489,3682246;15,55104799
489,7953672;15,5512163
490;15,55104899
490,2960045;15,55103513
490,6950873;15,55108099
491;15,55106111
491,357111;15,5510875
491,7397354;15,5511807
492;15,21901567
492,065012;15,36309125
492,1300239;15,43820712
492,2159883;15,48536569
492,3124221;15,50661525
492,426096;15,51528632
492,5622949;15,51804512
492,7305895;15,51842842
492,9465015;15,51795991
493;15,51781515
493,2674923;15,51702607
493,7099609;15,51565684
494;15,51480825
494,3813522;15,51363049
494,8047145;15,51216397
495;15,5117783
495,2873377;15,51093743
495,6737982;15,50974337
496;15,50876595
496,3661171;15,50762356
496,7308758;15,50645305
497;15,50575188
497,2994631;15,50487385
497,6685114;15,50373513
498;15,50273695
498,3556858;15,50163365
498,7059724;15,50054078
499;15,49972077
499,307859;15,49881738
499,6581289;15,49774518
500;15,49670269
500,3489694;15,49562311
500,6827745;15,49461259
501;15,49368277
501,3138734;15,49276173
501,6443386;15,49176773
502;15,82272182
502,0637079;15,68054534
502,1274158;15,60535402
502,2132415;15,55674418
502,309187;15,53467667
502,4222815;15,52539584
502,5576621;15,52211545
502,7247802;15,52118814
502,9389001;15,520999
503;15,52098089
503,3054995;15,52097569
503,7414581;15,52104565
504;15,52099054
504,3467189;15,52100142
504,7755637;15,52112592
505;15,52100672
505,3117051;15,52100168
505,7275822;15,52106867
506;15,52101738
506,3416955;15,52102714
506,7497996;15,52112576
507;15,18897046
507,064638;15,33246227
507,129276;15,40755482
507,215199;15,45505652
507,3114909;15,47645895
507,4249961;15,48520789
507,5609566;15,48799992
507,7289083;15,48839553
507,9442978;15,48793152
508;15,48778086
508,2785109;15,486957
508,7190455;15,48558752
509;15,81683417
509,0628496;15,675996
509,1256993;15,60087076
509,2114273;15,55144234
509,3070458;15,52901071
509,4197509;15,5195442
509,5545827;15,51618533
509,7209125;15,51523051
509,9338334;15,51503415
510;15,51501434
510,3308328;15,51501778
510,7626438;15,51511785
511;15,51502706
511,32446;15,51502773
511,7482677;15,51511386
512;15,51503848
512,3300925;15,51504158
512,7485196;15,51513175
513;15,51505048
513,3254369;15,51505128
513,7391848;15,51513232
514;15,51506204
514,3295722;15,51506483
514,7384241;15,51514764
515;15,51507404
515,3262033;15,51507495
515,7307839;15,51515074
516;15,84748891
516,0641863;15,70453501
516,1283727;15,62938507
516,2142252;15,58141708
516,3103243;15,55980299
516,423596;15,55094815
516,5592282;15,54811287
516,7267073;15,54770395
516,9413771;15,54816673
517;15,54832656
517,2931145;15,54920399
517,7310735;15,55058633
518;15,21895442
518,0632563;20
518,0859078;20
518,1085592;20
518,1329984;20
518,1585348;20
518,1853276;20
518,2134969;20
518,2431852;20
518,2745574;20
518,3078058;20
518,3431562;20
518,3808765;20
518,4212871;20
518,4647753;20
518,5118146;20
518,5629915;20
518,6190428;20
518,6809104;20
518,7498205;20
518,8274064;20
518,9158991;20
519;20
519,1227662;20
519,2641766;20
519,4425142;20
519,6728504;20
520;20
520,4112673;20
520,7169286;20
521;20
521,0429459;20
521,0858919;20
521,1425828;20
521,2037267;20
521,2719866;20
521,3487247;20
521,4361487;20
521,5372971;20
521,6566071;20
521,8008233;20
521,9807354;20
522;20
522,0535942;20
522,1071884;20
522,1687122;20
522,2367966;20
522,3134266;20
522,4006927;20
522,5016399;20
522,6206785;20
522,7645157;20
522,9438717;20
523;20
523,0395826;20
523,0791653;20
523,1291949;20
523,1829217;20
523,2421391;20
523,3078064;20
523,3813807;20
523,4647997;20
523,5607604;20
523,6731379;20
523,8077315;20
523,9736499;20
524;20
524,0524999;20
524,1049998;20
524,1666551;20
524,2346739;20
524,3112614;20
524,3984659;20
524,4993348;20
524,6182677;20
524,7619573;20
524,941097;20
525;20
525,0394213;20
525,0788426;20
525,1290337;20
525,1829035;20
525,2422983;20
525,3081797;20
525,3820181;20
525,4657696;20
525,5621592;20
525,6751066;20
525,810486;20
525,9775377;20
526;20
526,0514626;20
526,1029252;20
526,1624985;20
526,228134;20
526,3017462;20
526,3851985;20
526,4812052;20
526,5936431;20
526,7283201;20
526,8943585;20
527;20
527,0423297;20
527,0846594;20
527,1390418;20
527,1976966;20
527,2628841;20
527,3358341;20
527,4184742;20
527,5134304;20
527,6244753;20
527,7572353;20
527,9205155;20
528;20
528,0394481;20
528,0788962;20
528,1293359;20
528,1834665;20
528,2431781;20
528,3094428;20
528,3837544;20
528,468102;20
528,5652614;20
528,6792333;20
528,8160277;20
529;20
529,0484313;20
529,0968626;20
529,1564917;20
529,2216412;20
529,2947454;20
529,3775423;20
529,472708;20
529,5840288;20
529,7171685;20
529,880994;20
530;20
530,0418392;20
530,0836783;20
530,1371432;20
530,1947698;20
530,2587022;20
530,330112;20
530,4108205;20
530,5032966;20
530,6110643;20
530,7393376;20
530,8962016;20
531;20
531,0507493;20
531,1014987;20
531,1665028;20
531,2376973;20
531,3184109;20
531,4108383;20
531,5185543;20
531,646754;20
531,8035142;20
532;20
532,0411616;20
532,0823232;20
532,133945;20
532,1895575;20
532,2510356;20
532,3194494;20
532,3964222;20
532,4841356;20
532,5856626;20
532,7054814;20
532,8504095;20
533;20
533,0442318;20
533,0884635;20
533,1434317;20
533,2030038;20
533,2692724;20
533,3435599;20
533,4278824;20
533,5250084;20
533,6389361;20
533,7756691;20
533,9446772;20
534;20
534,0487854;20
534,0975707;20
534,1598059;20
534,2277386;20
534,3043552;20
534,3915707;20
534,4924594;20
534,6114177;20
534,755143;20
534,934335;20
535;20
535,0386765;20
535,077353;20
535,1274324;20
535,1810764;20
535,2402141;20
535,305782;20
535,3792343;20
535,4624997;20
535,5582625;20
535,6703771;20
535,8046085;20
535,970005;20
536;20
536,05273;20
536,10546;20
536,1681484;20
536,2372982;20
536,315315;20
536,4043299;20
536,5075608;20
536,629675;20
536,7778237;20
536,9635242;20
537;20
537,04501;20
537,0900201;20
537,1441152;20
537,2029051;20
537,2681848;20
537,3412601;20
537,4240555;20
537,5192119;20
537,6305222;20
537,7636469;20
537,9274512;20
538;20
538,0464992;20
538,0929985;20
538,1530741;20
538,2183421;20
538,2916625;20
538,3747182;20
538,4702199;20
538,5819857;20
538,7157376;20
538,8804436;20
539;20
539,0400313;20
539,0800625;20
539,131166;20
539,18607;20
539,2467105;20
539,3141026;20
539,3898088;20
539,4759172;20
539,5753572;20
539,6923749;20
539,8333939;20
540;20
540,0504405;20
540,1008809;20
540,1636045;20
540,2323578;20
540,3099571;20
540,3984266;20
540,5009482;20
540,6221045;20
540,7689078;20
540,9526233;20
541;20
541,0484015;20
541,0968031;20
541,1571556;20
541,2230549;20
541,2971064;20
541,3810907;20
541,4777882;20
541,5911435;20
541,7270863;20
541,8949516;20
542;20
542,0405028;20
542,0810055;20
542,1330674;20
542,1890339;20
542,2509618;20
542,3199203;20
542,3975705;20
542,4861442;20
542,5887934;20
542,7101237;20
542,8571708;20
543;20
543,0522652;20
543,1045304;20
543,1703811;20
543,2427588;20
543,3249333;20
543,4192387;20
543,5294338;20
543,6610242;20
543,8226274;20
544;20
544,0412288;20
544,0824577;20
544,134623;20
544,1908088;20
544,252987;20
544,3222529;20
544,4002853;20
544,4893452;20
544,5926294;20
544,7148169;20
544,8630684;20
545;20
545,0499186;20
545,0998371;20
545,1626917;20
545,2314833;20
545,3091514;20
545,3977042;20
545,5003355;20
545,6216395;20
545,7686502;20
545,9526713;20
546;20
546,0422555;20
546,084511;20
546,1367903;20
546,1932535;20
546,2557455;20
546,3253978;20
546,4039109;20
546,4935828;20
546,5976675;20
546,7209372;20
546,8707124;20
547;20
547,0453435;20
547,0906869;20
547,147624;20
547,2094289;20
547,2784398;20
547,35612;20
547,4447386;20
547,5474449;20
547,6688528;20
547,8160085;20
548;20
548,0484634;20
548,0969267;20
548,1574857;20
548,2236118;20
548,2979477;20
548,3822894;20
548,4794489;20
548,5934191;20
548,7302116;20
548,8993055;20
549;20
549,0412364;20
549,0824728;20
549,1356493;20
549,1928821;20
549,2563458;20
549,3271801;20
549,407169;20
549,4987243;20
549,6052798;20
549,731902;20
549,8864188;20
550;20
550,049417;20
550,098834;20
550,1617409;20
550,2304922;20
550,3081283;20
550,3966369;20
550,4992113;20
550,6204383;20
550,7673409;20
550,9512028;20
551;20
551,0428651;20
551,0857301;20
551,139028;20
551,1966444;20
551,2605367;20
551,3319018;20
551,4125536;20
551,5049573;20
551,6126294;20
551,7407724;20
551,8974509;20
552;20
552,0460059;20
552,0920119;20
552,1505832;20
552,2142011;20
552,2854601;20
552,3659379;20
552,458127;20
552,5655146;20
552,6932703;20
552,8493975;20
553;20
553,043081;20
553,0861621;20
553,1405011;20
553,1992325;20
553,2644938;20
553,3375377;20
553,4202952;20
553,5154026;20
553,6266478;20
553,7596833;20
553,9233591;20
554;20
554,045388;20
554,0907759;20
554,1492952;20
554,2127512;20
554,2838271;20
554,3640731;20
554,4559662;20
554,5629641;20
554,6901889;20
554,8455612;20
555;20
555,0518121;20
555,1036241;20
555,1695955;20
555,2420092;20
555,3242495;20
555,4186353;20
555,5289378;20
555,6606753;20
555,8224892;20
556;20
556,0420118;20
556,0840236;20
556,1372469;20
556,1946508;20
556,2583044;20
556,3293739;20
556,4096565;20
556,5015875;20
556,6086371;20
556,7359319;20
556,891404;20
557;20
557,0475319;20
557,0950637;20
557,1555455;20
557,221422;20
557,2954752;20
557,3794561;20
557,4761504;20
557,5895011;20
557,7254377;20
557,893294;20
558;20
558,0413133;20
558,0826265;20
558,1357731;20
558,1929871;20
558,2564258;20
558,3272297;20
558,4071807;20
558,4986874;20
558,6051791;20
558,7317144;20
558,886108;20
559;20
559,0476009;20
559,0952019;20
559,1556464;20
559,2214967;20
559,2955143;20
559,379451;20
559,4760881;20
559,5893627;20
559,7251942;20
559,8928986;20
560;20
560,0399311;20
560,0798622;20
560,1311288;20
560,186186;20
560,2470161;20
560,314638;20
560,3906289;20
560,4770976;20
560,5770055;20
560,6946499;20
560,8365416;20
561;20
561,0504619;20
561,1009238;20
561,1637713;20
561,2326581;20
561,310427;20
561,3991112;20
561,5019134;20
561,623448;20
561,7707826;20
561,9552812;20
562;20
562,0425011;20
562,0850021;20
562,1372035;20
562,1936241;20
562,2560575;20
562,3256394;20
562,4040645;20
562,4936245;20
562,5975626;20
562,720634;20
562,8701299;20
563;20
563,0596931;20
563,1193861;20
563,1956682;20
563,2805909;20
563,3788977;20
563,4943028;20
563,6331086;20
563,8051134;20
564;20
564,0452364;20
564,0904728;20
564,148763;20
564,2119547;20
564,2827041;20
564,3625427;20
564,4539147;20
564,5602272;20
564,6865193;20
564,8405679;20
565;20
565,0430516;20
565,0861032;20
565,1401928;20
565,1986608;20
565,2635974;20
565,3362428;20
565,4184996;20
565,5129629;20
565,6233549;20
565,7552186;20
565,9172125;20
566;20
566,0441008;20
566,0882015;20
566,1447861;20
566,2060146;20
566,2743448;20
566,3511757;20
566,4387164;20
566,5400168;20
566,6595314;20
566,8040336;20
567;20
567,0457125;20
567,0914249;20
567,148078;20
567,2096501;20
567,2783592;20
567,3556675;20
567,4438129;20
567,5459019;20
567,6664774;20
567,8124655;20
568;20
568,0455448;20
568,0910896;20
568,1476826;20
568,2091637;20
568,2777646;20
568,3549381;20
568,4429123;20
568,544778;20
568,665053;20
568,8106197;20
569;20
569,0523212;20
569,1046423;20
569,1701594;20
569,242199;20
569,3239351;20
569,4176806;20
569,5271343;20
569,6577092;20
569,8178583;20
570;20
570,0404073;20
570,0808147;20
570,1317581;20
570,1865535;20
570,2470523;20
570,314274;20
570,3897688;20
570,4756099;20
570,5747032;20
570,6912567;20
570,8316301;20
571;20
571,0556231;20
571,1112462;20
571,1807914;20
571,2577297;20
571,3456768;20
571,4474479;20
571,5676103;20
571,713015;20
571,8946739;20
572;20
572,040091;20
572,080182;20
572,1327353;20
572,1891452;20
572,2516277;20
572,3212597;20
572,399749;20
572,4893903;20
572,593435;20
572,7166506;20
572,8663497;20
573;20
573,0460797;20
573,0921595;20
573,1500436;20
573,2129599;20
573,2833367;20
573,3627167;20
573,4535014;20
573,559043;20
573,6842876;20
573,8368521;20
574;20
574,0419826;20
574,0839653;20
574,1365097;20
574,1932054;20
574,2559896;20
574,3259973;20
574,4049534;20
574,4951901;20
574,6000146;20
574,7242861;20
574,8754749;20
575;20
575,0472551;20
575,0945102;20
575,1541415;20
575,2190829;20
575,2919651;20
575,374477;20
575,469277;20
575,5801128;20
575,7125863;20
575,8754549;20
576;20
576,0418815;20
576,0837629;20
576,1371774;20
576,1947585;20
576,2586337;20
576,3299738;20
576,4105949;20
576,5029593;20
576,6105796;20
576,738652;20
576,8952299;20
577;20
577,0466652;20
577,0933305;20
577,1527671;20
577,217401;20
577,2899156;20
577,3719643;20
577,4661691;20
577,5762169;20
577,707609;20
577,868927;20
578;20
578,0481463;20
578,0962926;20
578,1579947;20
578,2252538;20
578,3010374;20
578,3871979;20
578,4867152;20
578,6038342;20
578,7449946;20
578,9204359;20
579;20
579,0392895;20
579,078579;20
579,1297282;20
579,1845671;20
579,2451462;20
579,3124612;20
579,3880722;20
579,4740602;20
579,5733439;20
579,6901524;20
579,8308803;20
580;20
580,0496458;20
580,0992917;20
580,160927;20
580,228394;20
580,3043865;20
580,3908205;20
580,4906911;20
580,6082838;20
580,7501037;20
580,9265078;20
581;20
581,0390851;20
581,0781701;20
581,129151;20
581,1837854;20
581,24412;20
581,3111377;20
581,3863808;20
581,4719036;20
581,5705842;20
581,686586;20
581,8261927;20
582;20
582,0495891;20
582,0991782;20
582,1606162;20
582,2278665;20
582,3035859;20
582,3896755;20
582,4890985;20
582,6060917;20
582,7470771;20
582,9222629;20
583;20
583,046554;20
583,093108;20
583,1542556;20
583,2206461;20
583,2953849;20
583,3802204;20
583,4780214;20
583,5928461;20
583,7308213;20
583,9016287;20
584;20
584,0400574;20
584,0801148;20
584,1318403;20
584,1873908;20
584,2488208;20
584,3171718;20
584,3940672;20
584,4816824;20
584,5830814;20
584,7027281;20
584,8474154;20
585;20
585,0489367;20
585,0978735;20
585,1590093;20
585,2258237;20
585,3010143;20
585,3864333;20
585,4849874;20
585,600818;20
585,7401877;20
585,9130206;20
586;20
586,0397549;20
586,0795098;20
586,1310489;20
586,1863606;20
586,2475061;20
586,3155103;20
586,3919753;20
586,4790447;20
586,5797333;20
586,6984253;20
586,841778;20
587;20
587,0471381;20
587,0942762;20
587,1528902;20
587,2167511;20
587,2882779;20
587,369096;20
587,46172;20
587,5696807;20
587,6982181;20
587,8554579;20
588;20
588,0415819;20
588,0831638;20
588,1356307;20
588,1921836;20
588,2548029;20
588,3246079;20
588,4033115;20
588,4932263;20
588,5976289;20
588,7213289;20
588,8717111;20
589;20
589,046368;20
589,092736;20
589,1510919;20
589,2145492;20
589,2855947;20
589,3658086;20
589,4576594;20
589,5646018;20
589,6917509;20
589,847016;20
590;20
590,0460843;20
590,0921686;20
590,1504267;20
590,2137328;20
590,284598;20
590,3645856;20
590,4561471;20
590,5627091;20
590,6893404;20
590,8438702;20
591;20
591,041591;20
591,083182;20
591,1353946;20
591,1916853;20
591,253983;20
591,3233959;20
591,4016111;20
591,4909035;20
591,5944918;20
591,7170902;20
591,8659199;20
592;20
592,0462699;20
592,0925398;20
592,1505999;20
592,2137323;20
592,2843737;20
592,3640838;20
592,4552903;20
592,5613857;20
592,6873825;20
592,8410123;20
593;20
593,0415034;20
593,0830068;20
593,1350213;20
593,1910933;20
593,2531252;20
593,3222139;20
593,4000257;20
593,4888049;20
593,5917223;20
593,7134146;20
593,86097;20
594;20
594,0462045;20
594,0924089;20
594,1502469;20
594,2131368;20
594,2834766;20
594,3628112;20
594,4535378;20
594,5590032;20
594,6841443;20
594,8365625;20
595;20
595,0414359;20
595,0828718;20
595,1346842;20
595,1905364;20
595,2523009;20
595,321064;20
595,3984707;20
595,486735;20
595,5889803;20
595,7097663;20
595,8560495;20
596;20
596,046133;20
596,0922659;20
596,1498758;20
596,2125159;20
596,2825453;20
596,3614937;20
596,4517273;20
596,5565463;20
596,6808107;20
596,8319894;20
597;20
597,0497218;20
597,0994437;20
597,1621239;20
597,2306963;20
597,3080926;20
597,3962998;20
597,4984802;20
597,6191764;20
597,7653343;20
597,9480991;20
598;20
598,0396926;20
598,0793852;20
598,1289778;20
598,1822688;20
598,2409544;20
598,3059797;20
598,3787629;20
598,4611875;20
598,5558676;20
598,6665465;20
598,798804;20
598,9613626;20
599;20
599,0490524;20
599,0981047;20
599,1577518;20
599,2230315;20
599,2962783;20
599,3792578;20
599,4746579;20
599,5862897;20
599,7198571;20
599,8842977;20
600;20
600,0386963;20
600,0773925;20
600,1267111;20
600,1795731;20
600,2377609;20
600,3021825;20
600,3742237;20
600,4557173;20
600,5492012;20
600,6582979;20
600,7883871;20
600,9478412;20
601;20
601,0490961;20
601,0981922;20
601,1603017;20
601,2281614;20
601,3046734;20
601,3917591;20
601,4924782;20
601,6112088;20
601,7546162;20
601,9333423;20
602;20
602,037834;20
602,075668;20
602,1247302;20
602,1772025;20
602,2349374;20
602,2988106;20
602,3701785;20
602,4508292;20
602,5432323;20
602,6509034;20
602,7790453;20
602,935722;20
603;20
603,0481915;20
603,096383;20
603,1581631;20
603,2255115;20
603,3014071;20
603,387709;20
603,48741;20
603,6047749;20
603,7462777;20
603,9222187;20
604;20
604,0431787;20
604,0863575;20
604,1428964;20
604,2039223;20
604,272028;20
604,3485766;20
604,4357601;20
604,5365953;20
604,6554846;20
604,7991129;20
604,9781629;20
605;20
605,0437096;20
605,0874193;20
605,1374227;20
605,1917369;20
605,2515712;20
605,3179993;20
605,3925104;20
605,4771099;20
605,574595;20
605,6890009;20
605,8263955;20
606;20
606,0476476;20
606,0952952;20
606,1540004;20
606,2180461;20
606,289788;20
606,3708775;20
606,4638489;20
606,5722679;20
606,7014308;20
606,8595624;20
607;20
607,0392865;20
607,0785729;20
607,1280874;20
607,1812382;20
607,2397627;20
607,3045924;20
607,377135;20
607,4592577;20
607,5535495;20
607,6637143;20
607,7952664;20
607,9568136;20
608;20
608,0474978;20
608,0949957;20
608,1534344;20
608,2171757;20
608,2885405;20
608,3691587;20
608,461526;20
608,5691487;20
608,6972248;20
608,8538079;20
609;20
609,039986;20
609,0799721;20
609,1302687;20
609,1843318;20
609,2439485;20
609,3101001;20
609,3842718;20
609,4684431;20
609,5653748;20
609,6790435;20
609,8154187;20
610;20
610,0495213;20
610,0990426;20
610,1600579;20
610,2268537;20
610,3019996;20
610,3873664;20
610,4858517;20
610,6015908;20
610,7408333;20
610,9134815;20
611;20
611,0415179;20
611,0830358;20
611,1369667;20
611,1950239;20
611,2594959;20
611,331565;20
611,4130998;20
611,5066353;20
611,6158005;20
611,7459833;20
611,9055711;20
612;20
612,0402082;20
612,0804164;20
612,1315053;20
612,186421;20
612,2470715;20
612,3144764;20
612,3901982;20
612,4763265;20
612,5757924;20
612,6928446;20
612,8339116;20
613;20
613,0450263;20
613,0900525;20
613,1456721;20
613,206053;20
613,2733013;20
613,3488001;20
613,4346519;20
613,5337578;20
613,6503284;20
613,7907256;20
613,9650542;20
614;20
614,041091;20
614,082182;20
614,1310932;20
614,1838821;20
614,2419275;20
614,3061854;20
614,378024;20
614,4592641;20
614,5524227;20
614,66109;20
614,7905919;20
614,9492072;20
615;20
615,0457918;20
615,0915837;20
615,1490534;20
615,2114889;20
615,2812733;20
615,3599155;20
615,4497589;20
615,5540666;20
615,6776385;20
615,8278398;20
616;19,32994212
616,0186638;20
616,0186638;20
616,0585326;20
616,1060319;20
616,1571785;20
616,2132688;20
616,2751726;20
616,3441286;20
616,4217711;20
616,5103359;20
616,6129733;20
616,7342878;20
616,8813125;20
617;19,64148815
617,0166087;20
617,0166087;20
617,0606512;20
617,1127584;20
617,1693207;20
617,2318883;20
617,3016399;20
617,3802755;20
617,4701037;20
617,574393;20
617,6979395;20
617,8481052;20
618;18,76980274
618,0455378;19,47571656
618,0910757;19,9054382
618,1052675;20
618,1052675;20
618,1623736;20
618,2261733;20
618,2973403;20
618,3777595;20
618,4698622;20
618,5771387;20
618,7047423;20
618,7719438;20
618,7719438;20
618,9278548;19,83244387
619;16,08753553
619,0397849;17,137565
619,0795698;17,82840936
619,1310848;18,37676833
619,1863764;18,69698932
619,2474964;18,86543162
619,3154697;18,92821104
619,3918966;18,91915951
619,4789175;18,8608248
619,5795431;18,76646985
619,6981504;18,64155663
619,841385;18,48455932
620;16,45907144
620,0479529;17,04548259
620,0959057;17,38788852
620,1555813;17,6101237
620,2206937;17,70639706
620,2937675;17,71980266
620,3765234;17,6764976
620,4716369;17,59298337
620,5828884;17,47744053
620,7159328;17,33082422
620,8796214;17,14701424
621;15,15083151
621,0463074;15,72465858
621,0926148;16,06612183
621,1520991;16,29828416
621,2167188;16,40010499
621,2892278;16,41686212
621,3712673;16,37531736
621,4654606;16,29253769
621,5754932;16,17715127
621,7068645;16,03048071
621,8681525;15,84675379
622;15,22903887
622,0613478;15,35307281
622,1226957;15,38787234
622,2026223;15,36439158
622,2917726;15,29483221
622,3956876;15,1901024
622,5185978;15,05443392
622,6679047;14,88449491
622,8553043;14,66934037
623;14,96974241
623,0591735;14,7123941
623,1183471;14,53968815
623,1980585;14,37694085
623,2864552;14,2412521
623,3894864;14,10759264
623,5111781;13,96202233
623,6587776;13,79085814
623,8436519;13,5784461
624;13,86526483
624,059474;13,60737591
624,118948;13,43464481
624,1987112;13,27266924
624,2872347;13,13744927
624,390419;13,00418007
624,5123203;12,85894526
624,6602136;12,68809436
624,8455217;12,47597753
625;13,22968253
625,0517562;12,82934437
625,1035125;12,56704732
625,1723097;12,33966483
625,2476586;12,17435206
625,3337117;12,03579796
625,4329953;11,90433291
625,5498241;11,76422278
625,6905746;11,60205395
625,86542;11,40314986
626;12,64071322
626,0483639;12,1018451
626,0967278;11,74882244
626,1599433;11,45286243
626,2288167;11,24856568
626,3066493;11,09197319
626,3953989;10,95785114
626,49829;10,82693901
626,6199437;10,68447407
626,7674457;10,51715121
626,9521914;10,30956449
627;12,10017717
627,0478544;11,40968804
627,0957088;10,96170355
627,1554124;10,60633755
627,2205364;10,36481443
627,2936282;10,18829228
627,3764061;10,04680361
627,471548;9,917884229
627,582837;9,784918836
627,7159332;9,634324786
627,8796961;9,452448791
628;13,88348622
628,0386949;12,51098941
628,0773898;11,56569519
628,1266326;10,76922247
628,1794161;10,2334885
628,2375089;9,867780825
628,301816;9,616399794
628,3737163;9,435973176
628,4550335;9,294547848
628,5482911;9,168861545
628,657089;9,041804174
628,7867694;8,899770352
628,9456396;8,72967449
629;12,2758148
629,0410878;11,12950723
629,0821756;10,35516771
629,1339532;9,719625496
629,1897157;9,295303421
629,2513791;9,005599799
629,320018;8,80316901
629,3972705;8,651740941
629,4853389;8,524926543
629,5873287;8,403539192
629,7077705;8,273037356
629,8535711;8,120750823
630;12,85780168
630,0392931;11,3750778
630,0785862;10,36154372
630,1271935;9,533980555
630,1794068;8,975870142
630,2367959;8,596624607
630,3002578;8,338486532
630,3711204;8,156612745
630,4511392;8,017915278
630,5427339;7,898369849
630,6493409;7,78050391
630,7760332;7,650818134
630,9306496;7,496953247
631;10,4993647
631,0422301;9,49719015
631,0844603;8,826296801
631,1379981;8,277658972
631,1957623;7,914140986
631,2598537;7,666234063
631,3314598;7,491477325
631,4124137;7,357640453
631,5052044;7,241477456
631,6133867;7,12608
631,7422258;6,998321904
631,8998959;6,846016196
632;8,92481515
632,0451901;8,163529755
632,0903801;7,663623905
632,1479546;7,259090438
632,2103955;6,991401268
632,2802058;6,80475034
632,3588769;6,665618317
632,4487578;6,548931153
632,5531143;6,436657804
632,6767525;6,315151224
632,8270471;6,172434961
633;12,86695638
633,0365695;10,92560475
633,0731389;9,56905345
633,1184121;8,437096381
633,1668006;7,662930753
633,2196512;7,133961294
633,2776785;6,778002131
633,3419279;6,537841806
633,4137539;6,370394586
633,4949787;6,243946282
633,5881175;6,135641804
633,6967587;6,028999875
633,826225;5,911393136
634;10,80068468
634,0400626;9,254075057
634,0801251;8,207026364
634,1284769;7,378122532
634,1805361;6,820086855
634,2377223;6,444354417
634,3009424;6,19253144
634,3715083;6,019526368
634,4511567;5,892142199
634,5422779;5,786441739
634,6482627;5,685287222
634,7741089;5,575860991
634,9275253;5,447019768
635;12,38841215
635,0358907;10,44135908
635,0717814;9,073168802
635,116828;7,912520485
635,1648923;7,120484161
635,2173688;6,580606897
635,2749501;6,219520033
635,3386613;5,978886527
635,4098267;5,814753141
635,4902247;5,694789947
635,5823042;5,595798052
635,6895492;5,501262584
635,8171102;5,398909847
635,9729605;5,278111617
636;9,30039895
636,0436055;7,969502487
636,087211;7,097727555
636,1379703;6,449002742
636,1930585;6,017026441
636,2538367;5,729852451
636,3214092;5,537943312
636,3973365;5,403980509
636,4837253;5,300987093
636,5835291;5,20980644
636,7010342;5,116694192
636,8427317;5,010852601
637;12,03686776
637,036677;10,01916804
637,0733541;8,613482951
637,1182669;7,455641332
637,1662976;6,66488149
637,2187194;6,127928015
637,2762376;5,771015492
637,3398724;5,535755876
637,4109443;5,378181396
637,4912252;5,266024591
637,583155;5,176244774
637,6902029;5,092617554
637,8174953;5,003356366
637,972964;4,898636748
638;8,38750141
638,0448645;7,206502375
638,089729;6,442182634
638,1420352;5,879691038
638,1989337;5,509427391
638,2618919;5,265859586
638,3321236;5,104196119
638,4113572;4,99108856
638,5019483;4,902738345
638,6072374;4,822434706
638,7321389;4,738201842
638,8842182;4,640376809
639;8,032498003
639,0415821;6,935622822
639,0831642;6,203403998
639,135381;5,61409946
639,1916748;5,230006359
639,2539764;4,977691153
639,323394;4,811577285
639,4016151;4,697211978
639,4909151;4,610016289
639,5945133;4,532765194
639,717125;4,453257184
639,8659734;4,361938155
640;11,46616144
640,0361764;9,463941913
640,0723528;8,06361986
640,117183;6,894936529
640,165062;6,099364857
640,2173123;5,5611634
640,2746257;5,206122243
640,3380137;4,975394299
640,4087831;4,82470025
640,488686;4,721610751
640,5801322;4,643098171
640,6865442;4,573169355
640,812971;4,500566662
640,9672108;4,416444176
641;7,742100613
641,0444584;6,628669842
641,0889169;5,906795662
641,1416984;5,367784482
641,1990296;5,017256328
641,2625289;4,789919634
641,3334202;4,642319355
641,413478;4,542185033
641,5051218;4,466692027
641,6117937;4,40003974
641,738574;4,331179076
641,8933155;4,251520538
642;10,77278638
642,0364045;8,932506854
642,0728089;7,648820721
642,1184542;6,570756689
642,1672045;5,84352288
642,2204903;5,355905073
642,2790346;5,037746505
642,3439093;4,833664516
642,4165038;4,702309814
642,4986922;4,613680219
642,5930683;4,546716151
642,7033448;4,4869877
642,8350501;4,424464291
643;7,583827746
643,0436177;6,526314501
643,0872354;5,8362118
643,1403136;5,307994723
643,197821;4,967971149
643,261559;4,749775153
643,3327387;4,610675186
643,4131578;4,518916831
643,5052638;4,452181532
643,6125437;4,395184691
643,7401521;4,337462629
643,8960701;4,27118049
644;10,94255808
644,0361779;9,076597146
644,0723557;7,773174122
644,1177971;6,675804622
644,1663067;5,936137614
644,2193092;5,441258076
644,2775161;5,120059417
644,3419827;4,916351025
644,4140756;4,788159567
644,4956347;4,705047479
644,5892025;4,645722941
644,6984102;4,595755887
